row_id	order_id	my_formatted_orderdate	ordermonth	orderyear	my_formatted_shipdate	shippedmonth	shippedyear	ship_mode	customer_id	customer_name	segment	country	city	state	postal_code	region	product_id	category	sub_category	product_name	sales	profit
6909	US-2018-135503	2018-12-10	12	2018	2018-12-15	12	2018	Standard Class	JE-16165	Justin Ellison	Corporate	United States	North Charleston	South Carolina	29406	South	FUR-FU-10002364	Furniture	Furnishings	"'"Eldon Expressions Wood Desk Accessories, Oak'""	14.76	2.2140
6934	CA-2015-164182	2015-07-14	7	2015	2015-07-18	7	2015	Standard Class	ST-20530	Shui Tom	Consumer	United States	Philadelphia	Pennsylvania	19140	East	FUR-FU-10001057	Furniture	Furnishings	Tensor Track Tree Floor Lamp	31.984	4.79760
6958	CA-2017-157588	2017-07-14	7	2017	2017-07-19	7	2017	Standard Class	AR-10570	Anemone Ratner	Consumer	United States	Columbus	Georgia	31907	South	FUR-FU-10004848	Furniture	Furnishings	"'"Howard Miller 13-3/4'"'" Diameter Brushed Chrome Round Wall Clock'""	51.75	7.7625
6977	CA-2016-112144	2016-06-28	6	2016	2016-07-02	7	2016	Standard Class	CY-12745	Craig Yedwab	Corporate	United States	Gilbert	Arizona	85234	West	FUR-FU-10004306	Furniture	Furnishings	Electrix Halogen Magnifier Lamp	621.76	93.2640
7007	CA-2015-119466	2015-12-15	12	2015	2015-12-21	12	2015	Standard Class	SP-20860	Sung Pak	Corporate	United States	Chicago	Illinois	60623	Central	FUR-FU-10001546	Furniture	Furnishings	Dana Swing-Arm Lamps	8.544	1.28160
7010	CA-2016-154823	2016-08-21	8	2016	2016-08-25	8	2016	Standard Class	KN-16390	Katherine Nockton	Corporate	United States	Springfield	Ohio	45503	East	FUR-FU-10000193	Furniture	Furnishings	Tenex Chairmats For Use with Hard Floors	25.984	3.89760
7022	CA-2015-124737	2015-08-23	8	2015	2015-08-27	8	2015	Standard Class	AP-10915	Arthur Prichep	Consumer	United States	Denver	Colorado	80219	West	FUR-FU-10003274	Furniture	Furnishings	Regeneration Desk Collection	4.224	0.63360
7042	CA-2018-103443	2018-12-17	12	2018	2018-12-23	12	2018	Standard Class	AT-10735	Annie Thurman	Consumer	United States	New York City	New York	10009	East	FUR-FU-10000308	Furniture	Furnishings	Deflect-o Glass Clear Studded Chair Mats	124.36	18.6540
7124	CA-2016-128013	2016-08-09	8	2016	2016-08-16	8	2016	Standard Class	MF-18250	Monica Federle	Corporate	United States	New York City	New York	10035	East	FUR-FU-10000320	Furniture	Furnishings	OIC Stacking Trays	10.02	1.5030
7129	US-2017-117541	2017-11-14	11	2017	2017-11-20	11	2017	Standard Class	JM-16195	Justin MacKendrick	Consumer	United States	Newark	Delaware	19711	East	FUR-FU-10000550	Furniture	Furnishings	Stacking Trays by OIC	19.92	2.9880
7134	CA-2018-141439	2018-11-26	11	2018	2018-12-01	12	2018	Standard Class	TT-21460	Tonja Turnell	Home Office	United States	Richmond	Indiana	47374	Central	FUR-FU-10001473	Furniture	Furnishings	DAX Wood Document Frame	27.46	4.1190
7143	CA-2015-122217	2015-11-24	11	2015	2015-11-29	11	2015	Standard Class	HP-14815	Harold Pawlan	Home Office	United States	Virginia Beach	Virginia	23464	South	FUR-FU-10002045	Furniture	Furnishings	"'"Executive Impressions 14'"'"'""	111.15	16.6725
7188	CA-2018-133102	2018-08-17	8	2018	2018-08-24	8	2018	Standard Class	ED-13885	Emily Ducich	Home Office	United States	Houston	Texas	77095	Central	FUR-FU-10003247	Furniture	Furnishings	36X48 HARDFLOOR CHAIRMAT	16.784	2.51760
7196	CA-2017-147683	2017-11-13	11	2017	2017-11-17	11	2017	Standard Class	PO-19180	Philisse Overcash	Home Office	United States	Seattle	Washington	98103	West	FUR-FU-10004848	Furniture	Furnishings	DAX Solid Wood Frames	19.54	2.9310
7204	CA-2015-118276	2015-12-29	12	2015	2016-01-02	1	2016	Standard Class	MG-17890	Michael Granlund	Home Office	United States	Saint Charles	Illinois	60174	Central	FUR-FU-10002111	Furniture	Furnishings	"'"Master Caster Door Stop, Large Brown'""	8.736	1.31040
7234	CA-2017-137337	2017-03-08	3	2017	2017-03-12	3	2017	Standard Class	GB-14575	Giulietta Baptist	Consumer	United States	New York City	New York	10011	East	FUR-FU-10003347	Furniture	Furnishings	Coloredge Poster Frame	113.6	17.040
7255	CA-2017-152730	2017-05-30	5	2017	2017-06-04	6	2017	Standard Class	EM-14140	Eugene Moren	Home Office	United States	Superior	Wisconsin	54880	Central	FUR-FU-10001037	Furniture	Furnishings	"'"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7'""	47.4	7.110
7270	CA-2017-133368	2017-01-14	1	2017	2017-01-20	1	2017	Standard Class	AG-10675	Anna Gayman	Consumer	United States	Concord	North Carolina	28027	South	FUR-FU-10003374	Furniture	Furnishings	Electrix Fluorescent Magnifier Lamps & Weighted Base	315.776	47.36640
7276	CA-2016-144519	2016-11-13	11	2016	2016-11-17	11	2016	Standard Class	AW-10930	Arthur Wiediger	Home Office	United States	Helena	Montana	59601	West	FUR-FU-10000794	Furniture	Furnishings	"'"Eldon Stackable Tray, Side-Load, Legal, Smoke'""	63.98	9.5970
7285	CA-2018-169439	2018-09-09	9	2018	2018-09-13	9	2018	Standard Class	LC-17140	Logan Currie	Consumer	United States	Cleveland	Ohio	44105	East	FUR-FU-10000723	Furniture	Furnishings	"'"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting'""	66.112	9.91680
7288	CA-2017-149965	2017-06-20	6	2017	2017-06-25	6	2017	Standard Class	BS-11365	Bill Shonely	Corporate	United States	Oklahoma City	Oklahoma	73120	Central	FUR-FU-10004270	Furniture	Furnishings	"'"Executive Impressions 13'"'" Clairmont Wall Clock'""	57.69	8.6535
7295	CA-2016-148964	2016-05-26	5	2016	2016-05-31	5	2016	Standard Class	RD-19900	Ruben Dartt	Consumer	United States	Bellevue	Washington	98006	West	FUR-FU-10003849	Furniture	Furnishings	"'"DAX Metal Frame, Desktop, Stepped-Edge'""	20.24	3.0360
7334	CA-2016-125563	2016-04-11	4	2016	2016-04-17	4	2016	Standard Class	PR-18880	Patrick Ryan	Consumer	United States	Tampa	Florida	33614	South	FUR-FU-10001290	Furniture	Furnishings	Executive Impressions Supervisor Wall Clock	67.36	10.1040
7335	CA-2016-125563	2016-04-11	4	2016	2016-04-17	4	2016	Standard Class	PR-18880	Patrick Ryan	Consumer	United States	Tampa	Florida	33614	South	FUR-FU-10000087	Furniture	Furnishings	"'"Executive Impressions 14'"'" Two-Color Numerals Wall Clock'""	54.528	8.17920
7343	CA-2015-116190	2015-07-26	7	2015	2015-08-01	8	2015	Standard Class	SG-20470	Sheri Gordon	Consumer	United States	Atlanta	Georgia	30318	South	FUR-FU-10000719	Furniture	Furnishings	"'"DAX Cubicle Frames, 8-1/2 x 11'""	25.71	3.8565
7358	CA-2017-114748	2017-10-09	10	2017	2017-10-14	10	2017	Standard Class	MZ-17335	Maria Zettner	Home Office	United States	Phoenix	Arizona	85023	West	FUR-FU-10001488	Furniture	Furnishings	"'"Tenex 46'"'" x 60'"'" Computer Anti-Static Chairmat, Rectangular Shaped'""	169.568	25.43520
7388	CA-2017-105732	2017-09-13	9	2017	2017-09-18	9	2017	Standard Class	AG-10270	Alejandro Grove	Consumer	United States	Omaha	Nebraska	68104	Central	FUR-FU-10003664	Furniture	Furnishings	"'"Electrix Architect''s Clamp-On Swing Arm Lamp, Black'""	1336.44	200.4660
7391	CA-2018-108035	2018-11-29	11	2018	2018-12-03	12	2018	Standard Class	TT-21070	Ted Trevino	Consumer	United States	Chattanooga	Tennessee	37421	South	FUR-FU-10004017	Furniture	Furnishings	"'"Executive Impressions 13'"'" Chairman Wall Clock'""	101.52	15.2280
7401	CA-2017-110009	2017-09-08	9	2017	2017-09-13	9	2017	Standard Class	TR-21325	Toby Ritter	Consumer	United States	Seattle	Washington	98103	West	FUR-FU-10003039	Furniture	Furnishings	"'"Howard Miller 11-1/2'"'" Diameter Grantwood Wall Clock'""	43.13	6.4695
7414	CA-2018-121125	2018-05-30	5	2018	2018-06-03	6	2018	Standard Class	MG-17890	Michael Granlund	Home Office	United States	Tigard	Oregon	97224	West	FUR-FU-10000820	Furniture	Furnishings	Tensor Brushed Steel Torchiere Floor Lamp	13.592	2.03880
7425	CA-2018-135069	2018-04-10	4	2018	2018-04-14	4	2018	Standard Class	BS-11755	Bruce Stewart	Consumer	United States	Philadelphia	Pennsylvania	19143	East	FUR-FU-10003878	Furniture	Furnishings	"'"Linden 10'"'" Round Wall Clock, Black'""	36.672	5.50080
7470	CA-2015-138100	2015-09-15	9	2015	2015-09-20	9	2015	Standard Class	AA-10315	Alex Avila	Consumer	United States	New York City	New York	10011	East	FUR-FU-10002456	Furniture	Furnishings	"'"Master Caster Door Stop, Large Neon Orange'""	14.56	2.1840
7512	US-2018-161935	2018-07-14	7	2018	2018-07-18	7	2018	Standard Class	JL-15835	John Lee	Consumer	United States	Columbus	Ohio	43229	East	FUR-FU-10002937	Furniture	Furnishings	"'"GE 48'"'" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box'""	396.92	59.5380
7537	CA-2018-103415	2018-12-03	12	2018	2018-12-08	12	2018	Standard Class	MV-17485	Mark Van Huff	Consumer	United States	Houston	Texas	77041	Central	FUR-FU-10000820	Furniture	Furnishings	Tensor Brushed Steel Torchiere Floor Lamp	13.592	2.03880
7543	US-2018-112347	2018-12-02	12	2018	2018-12-06	12	2018	Standard Class	BS-11380	Bill Stewart	Corporate	United States	Denver	Colorado	80219	West	FUR-FU-10001488	Furniture	Furnishings	"'"Tenex 46'"'" x 60'"'" Computer Anti-Static Chairmat, Rectangular Shaped'""	508.704	76.30560
7561	US-2015-137155	2015-11-01	11	2015	2015-11-05	11	2015	Standard Class	DL-12925	Daniel Lacy	Consumer	United States	Long Beach	New York	11561	East	FUR-FU-10003142	Furniture	Furnishings	"'"Master Big Foot Doorstop, Beige'""	31.68	4.7520
7591	CA-2017-158778	2017-09-05	9	2017	2017-09-09	9	2017	Standard Class	DB-13210	Dean Braden	Consumer	United States	Philadelphia	Pennsylvania	19134	East	FUR-FU-10000260	Furniture	Furnishings	"'"6'"'" Cubicle Wall Clock, Black'""	58.248	8.73720
7605	CA-2017-101791	2017-05-27	5	2017	2017-05-31	5	2017	Standard Class	BS-11665	Brian Stugart	Consumer	United States	Chicago	Illinois	60623	Central	FUR-FU-10003247	Furniture	Furnishings	36X48 HARDFLOOR CHAIRMAT	25.176	3.77640
7606	CA-2017-101791	2017-05-27	5	2017	2017-05-31	5	2017	Standard Class	BS-11665	Brian Stugart	Consumer	United States	Chicago	Illinois	60623	Central	FUR-FU-10002191	Furniture	Furnishings	G.E. Halogen Desk Lamp Bulbs	5.584	0.83760
7661	CA-2015-105417	2015-01-07	1	2015	2015-01-12	1	2015	Standard Class	VS-21820	Vivek Sundaresam	Consumer	United States	Huntsville	Texas	77340	Central	FUR-FU-10004864	Furniture	Furnishings	"'"Howard Miller 14-1/2'"'" Diameter Chrome Round Wall Clock'""	76.728	11.50920
7665	CA-2015-151967	2015-10-22	10	2015	2015-10-26	10	2015	Standard Class	NB-18580	Nicole Brennan	Corporate	United States	Bossier City	Louisiana	71111	South	FUR-FU-10000193	Furniture	Furnishings	Tenex Chairmats For Use with Hard Floors	129.92	19.4880
7749	CA-2016-133242	2016-06-18	6	2016	2016-06-24	6	2016	Standard Class	KH-16510	Keith Herrera	Consumer	United States	Arlington	Virginia	22204	South	FUR-FU-10003464	Furniture	Furnishings	"'"Seth Thomas 8 1/2'"'" Cubicle Clock'""	60.84	9.1260
7848	CA-2017-128706	2017-02-27	2	2017	2017-03-02	3	2017	Standard Class	DW-13540	Don Weiss	Consumer	United States	Houston	Texas	77070	Central	FUR-FU-10004053	Furniture	Furnishings	DAX Two-Tone Silver Metal Document Frame	16.192	2.42880
7892	CA-2017-148684	2017-12-25	12	2017	2017-12-29	12	2017	Standard Class	TS-21655	Trudy Schmidt	Consumer	United States	Fayetteville	Arkansas	72701	South	FUR-FU-10003553	Furniture	Furnishings	"'"Howard Miller 13-1/2'"'" Diameter Rosebrook Wall Clock'""	343.85	51.5775
7902	CA-2018-128363	2018-08-13	8	2018	2018-08-18	8	2018	Standard Class	DC-12850	Dan Campbell	Consumer	United States	Memphis	Tennessee	38109	South	FUR-FU-10003268	Furniture	Furnishings	Eldon Radial Chair Mat for Low to Medium Pile Carpets	31.984	4.79760
7950	CA-2015-131009	2015-03-01	3	2015	2015-03-05	3	2015	Standard Class	SC-20380	Shahid Collister	Consumer	United States	El Paso	Texas	79907	Central	FUR-FU-10001095	Furniture	Furnishings	DAX Black Cherry Wood-Tone Poster Frame	63.552	9.53280
7975	US-2016-126753	2016-08-16	8	2016	2016-08-20	8	2016	Standard Class	SP-20860	Sung Pak	Corporate	United States	Philadelphia	Pennsylvania	19134	East	FUR-FU-10001488	Furniture	Furnishings	"'"Tenex 46'"'" x 60'"'" Computer Anti-Static Chairmat, Rectangular Shaped'""	254.352	38.15280
8031	CA-2017-158806	2017-01-07	1	2017	2017-01-11	1	2017	Standard Class	NM-18520	Neoma Murray	Consumer	United States	Amarillo	Texas	79109	Central	FUR-FU-10004270	Furniture	Furnishings	"'"Executive Impressions 13'"'" Clairmont Wall Clock'""	23.076	3.46140
8044	US-2018-133081	2018-03-11	3	2018	2018-03-15	3	2018	Standard Class	PV-18985	Paul Van Hugh	Home Office	United States	Cambridge	Massachusetts	2138	East	FUR-FU-10001379	Furniture	Furnishings	"'"Executive Impressions 16-1/2'"'" Circular Wall Clock'""	26.72	4.0080
8051	CA-2015-144974	2015-09-26	9	2015	2015-09-30	9	2015	Standard Class	CM-12715	Craig Molinari	Corporate	United States	Philadelphia	Pennsylvania	19140	East	FUR-FU-10001095	Furniture	Furnishings	DAX Black Cherry Wood-Tone Poster Frame	21.184	3.17760
8071	CA-2018-151750	2018-01-01	1	2018	2018-01-05	1	2018	Standard Class	JM-15250	Janet Martin	Consumer	United States	Huntsville	Texas	77340	Central	FUR-FU-10002116	Furniture	Furnishings	"'"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats'""	141.42	21.2130
8077	CA-2016-106187	2016-06-23	6	2016	2016-06-29	6	2016	Standard Class	RF-19345	Randy Ferguson	Corporate	United States	East Point	Georgia	30344	South	FUR-FU-10000794	Furniture	Furnishings	"'"Eldon Stackable Tray, Side-Load, Legal, Smoke'""	27.42	4.1130
8086	CA-2017-105753	2017-10-20	10	2017	2017-10-26	10	2017	Standard Class	LC-16960	Lindsay Castell	Home Office	United States	Arlington	Virginia	22204	South	FUR-FU-10000246	Furniture	Furnishings	Aluminum Document Frame	61.1	9.165
8129	CA-2018-157350	2018-08-26	8	2018	2018-09-01	9	2018	Standard Class	DP-13000	Darren Powers	Consumer	United States	Chicago	Illinois	60610	Central	FUR-FU-10000222	Furniture	Furnishings	"'"Seth Thomas 16'"'" Steel Case Clock'""	64.96	9.7440
8134	CA-2016-131352	2016-10-08	10	2016	2016-10-13	10	2016	Standard Class	GH-14485	Gene Hale	Corporate	United States	Dallas	Texas	75081	Central	FUR-FU-10003708	Furniture	Furnishings	"'"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36'"'" x 48'"'"'""	72.78	10.9170
8138	CA-2015-103219	2015-11-09	11	2015	2015-11-13	11	2015	Standard Class	BF-11215	Benjamin Farhat	Home Office	United States	New York City	New York	10035	East	FUR-FU-10004091	Furniture	Furnishings	"'"Eldon 200 Class Desk Accessories, Black'""	56.52	8.4780
8183	CA-2018-155642	2018-05-18	5	2018	2018-05-22	5	2018	Standard Class	BM-11575	Brendan Murry	Corporate	United States	Chicago	Illinois	60653	Central	FUR-FU-10004973	Furniture	Furnishings	Flat Face Poster Frame	22.608	3.39120
8184	CA-2018-155642	2018-05-18	5	2018	2018-05-22	5	2018	Standard Class	BM-11575	Brendan Murry	Corporate	United States	Chicago	Illinois	60653	Central	FUR-FU-10001918	Furniture	Furnishings	C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings	1.892	0.28380
8192	US-2018-155866	2018-11-17	11	2018	2018-11-21	11	2018	Standard Class	CC-12370	Christopher Conant	Consumer	United States	New York City	New York	10011	East	FUR-FU-10004091	Furniture	Furnishings	"'"Howard Miller 13'"'" Diameter Goldtone Round Wall Clock'""	187.76	28.1640
8212	CA-2017-116337	2017-11-07	11	2017	2017-11-12	11	2017	Standard Class	MC-17845	Michael Chen	Consumer	United States	Dallas	Texas	75220	Central	FUR-FU-10002030	Furniture	Furnishings	"'"Executive Impressions 14'"'" Contract Wall Clock with Quartz Movement'""	44.46	6.6690
8219	CA-2015-120775	2015-10-03	10	2015	2015-10-07	10	2015	Standard Class	RD-19930	Russell D'Ascenzo	Consumer	United States	Dallas	Texas	75217	Central	FUR-FU-10000758	Furniture	Furnishings	DAX Natural Wood-Tone Poster Frame	31.776	4.76640
8298	US-2016-158911	2016-07-05	7	2016	2016-07-11	7	2016	Standard Class	RS-19765	Roland Schwarz	Corporate	United States	Charlotte	North Carolina	28205	South	FUR-FU-10003829	Furniture	Furnishings	Stackable Trays	4.928	0.73920
8312	US-2018-105935	2018-01-26	1	2018	2018-01-31	1	2018	Standard Class	BD-11500	Bradley Drucker	Consumer	United States	Columbus	Georgia	31907	South	FUR-FU-10002157	Furniture	Furnishings	Artistic Insta-Plaque	62.72	9.4080
8345	US-2015-155544	2015-03-21	3	2015	2015-03-25	3	2015	Standard Class	GM-14440	Gary McGarr	Consumer	United States	Knoxville	Tennessee	37918	South	FUR-FU-10001473	Furniture	Furnishings	DAX Wood Document Frame	32.952	4.94280
8347	US-2016-115238	2016-04-30	4	2016	2016-05-04	5	2016	Standard Class	JW-15220	Jane Waco	Corporate	United States	Lawrence	Massachusetts	1841	East	FUR-FU-10002960	Furniture	Furnishings	"'"Eldon 200 Class Desk Accessories, Burgundy'""	31.4	4.710
8348	US-2016-115238	2016-04-30	4	2016	2016-05-04	5	2016	Standard Class	JW-15220	Jane Waco	Corporate	United States	Lawrence	Massachusetts	1841	East	FUR-FU-10002445	Furniture	Furnishings	"'"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7'""	9.48	1.4220
8350	US-2016-115238	2016-04-30	4	2016	2016-05-04	5	2016	Standard Class	JW-15220	Jane Waco	Corporate	United States	Lawrence	Massachusetts	1841	East	FUR-FU-10001025	Furniture	Furnishings	"'"Eldon Imàge Series Desk Accessories, Clear'""	24.3	3.645
8352	CA-2018-132199	2018-05-03	5	2018	2018-05-08	5	2018	Standard Class	BO-11350	Bill Overfelt	Corporate	United States	Philadelphia	Pennsylvania	19134	East	FUR-FU-10004245	Furniture	Furnishings	"'"Career Cubicle Clock, 8 1/4'"'", Black'""	32.448	4.86720
8357	CA-2017-163174	2017-08-26	8	2017	2017-08-30	8	2017	Standard Class	XP-21865	Xylona Preis	Consumer	United States	Athens	Georgia	30605	South	FUR-FU-10000308	Furniture	Furnishings	Deflect-o Glass Clear Studded Chair Mats	186.54	27.9810
8373	CA-2017-113726	2017-11-24	11	2017	2017-12-01	12	2017	Standard Class	SC-20680	Steve Carroll	Home Office	United States	Seattle	Washington	98105	West	FUR-FU-10003535	Furniture	Furnishings	Howard Miller Distant Time Traveler Alarm Clock	82.26	12.3390
8392	CA-2018-110625	2018-12-23	12	2018	2018-12-30	12	2018	Standard Class	JB-16045	Julia Barnett	Home Office	United States	Danbury	Connecticut	6810	East	FUR-FU-10001473	Furniture	Furnishings	DAX Wood Document Frame	27.46	4.1190
8405	CA-2018-140480	2018-07-08	7	2018	2018-07-12	7	2018	Standard Class	HE-14800	Harold Engle	Corporate	United States	Newark	Delaware	19711	East	FUR-FU-10003247	Furniture	Furnishings	36X48 HARDFLOOR CHAIRMAT	83.92	12.5880
8407	CA-2018-140480	2018-07-08	7	2018	2018-07-12	7	2018	Standard Class	HE-14800	Harold Engle	Corporate	United States	Newark	Delaware	19711	East	FUR-FU-10001057	Furniture	Furnishings	Tensor Track Tree Floor Lamp	39.98	5.9970
8424	CA-2018-150091	2018-10-12	10	2018	2018-10-16	10	2018	Standard Class	NP-18670	Nora Paige	Consumer	United States	Lakewood	New Jersey	8701	East	FUR-FU-10004053	Furniture	Furnishings	DAX Two-Tone Silver Metal Document Frame	40.48	6.0720
8432	CA-2018-155621	2018-11-08	11	2018	2018-11-13	11	2018	Standard Class	KN-16450	Kean Nguyen	Corporate	United States	Baltimore	Maryland	21215	East	FUR-FU-10003535	Furniture	Furnishings	Howard Miller Distant Time Traveler Alarm Clock	274.2	41.130
8455	CA-2017-125087	2017-04-18	4	2017	2017-04-23	4	2017	Standard Class	TH-21115	Thea Hudgings	Corporate	United States	Houston	Texas	77070	Central	FUR-FU-10004748	Furniture	Furnishings	"'"Howard Miller 16'"'" Diameter Gallery Wall Clock'""	127.88	19.1820
8472	US-2018-132031	2018-04-23	4	2018	2018-04-27	4	2018	Standard Class	PN-18775	Parhena Norris	Home Office	United States	Clarksville	Tennessee	37042	South	FUR-FU-10000193	Furniture	Furnishings	Tenex Chairmats For Use with Hard Floors	77.952	11.69280
8513	CA-2017-144645	2017-02-02	2	2017	2017-02-08	2	2017	Standard Class	NS-18640	Noel Staavos	Corporate	United States	Houston	Texas	77041	Central	FUR-FU-10003601	Furniture	Furnishings	"'"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting'""	73.784	11.06760
8519	CA-2018-118003	2018-12-04	12	2018	2018-12-10	12	2018	Standard Class	DO-13645	Doug O'Connell	Consumer	United States	Paterson	New Jersey	7501	East	FUR-FU-10002506	Furniture	Furnishings	"'"Tensor '"'"Hersey Kiss'"'" Styled Floor Lamp'""	12.99	1.9485
8522	CA-2017-141887	2017-01-11	1	2017	2017-01-15	1	2017	Standard Class	MP-17470	Mark Packer	Home Office	United States	Columbus	Ohio	43229	East	FUR-FU-10002268	Furniture	Furnishings	Ultra Door Push Plate	54.992	8.24880
8545	CA-2017-119074	2017-03-27	3	2017	2017-03-31	3	2017	Standard Class	DS-13180	David Smith	Corporate	United States	Columbus	Georgia	31907	South	FUR-FU-10004053	Furniture	Furnishings	DAX Two-Tone Silver Metal Document Frame	20.24	3.0360
8546	CA-2017-119074	2017-03-27	3	2017	2017-03-31	3	2017	Standard Class	DS-13180	David Smith	Corporate	United States	Columbus	Georgia	31907	South	FUR-FU-10003731	Furniture	Furnishings	"'"Eldon Expressions Wood and Plastic Desk Accessories, Oak'""	39.92	5.9880
8565	US-2018-108315	2018-04-30	4	2018	2018-05-04	5	2018	Standard Class	MH-18115	Mick Hernandez	Home Office	United States	Sanford	Florida	32771	South	FUR-FU-10000747	Furniture	Furnishings	Tenex B1-RE Series Chair Mats for Low Pile Carpets	220.704	33.10560
8608	CA-2015-151946	2015-06-04	6	2015	2015-06-09	6	2015	Standard Class	BT-11440	Bobby Trafton	Consumer	United States	New York City	New York	10035	East	FUR-FU-10002878	Furniture	Furnishings	"'"Seth Thomas 14'"'" Day/Date Wall Clock'""	56.96	8.5440
8611	CA-2015-151946	2015-06-04	6	2015	2015-06-09	6	2015	Standard Class	BT-11440	Bobby Trafton	Consumer	United States	New York City	New York	10035	East	FUR-FU-10002191	Furniture	Furnishings	G.E. Halogen Desk Lamp Bulbs	13.96	2.0940
8638	CA-2018-151281	2018-04-27	4	2018	2018-05-02	5	2018	Standard Class	HM-14980	Henry MacAllister	Consumer	United States	Seattle	Washington	98105	West	FUR-FU-10000397	Furniture	Furnishings	Luxo Economy Swing Arm Lamp	139.58	20.9370
8646	CA-2016-108259	2016-11-08	11	2016	2016-11-15	11	2016	Standard Class	NS-18640	Noel Staavos	Corporate	United States	Jacksonville	North Carolina	28540	South	FUR-FU-10000023	Furniture	Furnishings	Eldon Wave Desk Accessories	4.712	0.70680
8662	CA-2016-131856	2016-05-12	5	2016	2016-05-17	5	2016	Standard Class	JG-15160	James Galang	Consumer	United States	Houston	Texas	77041	Central	FUR-FU-10000175	Furniture	Furnishings	DAX Wood Document Frame.	21.968	3.29520
8677	CA-2018-163265	2018-02-16	2	2018	2018-02-21	2	2018	Standard Class	JS-16030	Joy Smith	Consumer	United States	Decatur	Illinois	62521	Central	FUR-FU-10004270	Furniture	Furnishings	"'"Executive Impressions 13'"'" Clairmont Wall Clock'""	7.692	1.15380
8698	CA-2018-119284	2018-06-15	6	2018	2018-06-20	6	2018	Standard Class	TS-21205	Thomas Seio	Corporate	United States	Nashville	Tennessee	37211	South	FUR-FU-10004351	Furniture	Furnishings	Staple-based wall hangings	31.168	4.67520
8728	CA-2016-103870	2016-12-27	12	2016	2016-12-31	12	2016	Standard Class	SP-20860	Sung Pak	Corporate	United States	Murfreesboro	Tennessee	37130	South	FUR-FU-10002030	Furniture	Furnishings	"'"Executive Impressions 14'"'" Contract Wall Clock with Quartz Movement'""	53.352	8.00280
8759	CA-2017-114307	2017-07-22	7	2017	2017-07-26	7	2017	Standard Class	MF-17665	Maureen Fritzler	Corporate	United States	Columbia	Maryland	21044	East	FUR-FU-10000794	Furniture	Furnishings	"'"Eldon Stackable Tray, Side-Load, Legal, Smoke'""	27.42	4.1130
8807	CA-2017-113082	2017-09-12	9	2017	2017-09-16	9	2017	Standard Class	MC-17590	Matt Collister	Corporate	United States	Utica	New York	13501	East	FUR-FU-10002813	Furniture	Furnishings	"'"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size'""	40.48	6.0720
8832	CA-2016-145324	2016-11-15	11	2016	2016-11-19	11	2016	Standard Class	DH-13675	Duane Huffman	Home Office	United States	Harrisonburg	Virginia	22801	South	FUR-FU-10002759	Furniture	Furnishings	12-1/2 Diameter Round Wall Clock	39.96	5.9940
8862	CA-2016-125934	2016-09-11	9	2016	2016-09-18	9	2016	Standard Class	SN-20560	Skye Norling	Home Office	United States	Paterson	New Jersey	7501	East	FUR-FU-10002107	Furniture	Furnishings	Eldon Pizzaz Desk Accessories	8.92	1.3380
8871	CA-2018-101805	2018-12-01	12	2018	2018-12-06	12	2018	Standard Class	SH-19975	Sally Hughsby	Corporate	United States	Seattle	Washington	98105	West	FUR-FU-10000023	Furniture	Furnishings	Eldon Wave Desk Accessories	70.68	10.6020
8901	CA-2017-150483	2017-05-31	5	2017	2017-06-04	6	2017	Standard Class	BP-11290	Beth Paige	Consumer	United States	Decatur	Illinois	62521	Central	FUR-FU-10001379	Furniture	Furnishings	"'"Executive Impressions 16-1/2'"'" Circular Wall Clock'""	32.064	4.80960
8920	CA-2015-160276	2015-04-02	4	2015	2015-04-08	4	2015	Standard Class	AH-10690	Anna Häberlin	Corporate	United States	Virginia Beach	Virginia	23464	South	FUR-FU-10003192	Furniture	Furnishings	Luxo Adjustable Task Clamp Lamp	177.68	26.6520
8923	CA-2017-145709	2017-10-04	10	2017	2017-10-08	10	2017	Standard Class	AH-10690	Anna Häberlin	Corporate	United States	Coral Gables	Florida	33134	South	FUR-FU-10002885	Furniture	Furnishings	Magna Visual Magnetic Picture Hangers	11.568	1.73520
8932	CA-2018-143252	2018-12-18	12	2018	2018-12-24	12	2018	Standard Class	HE-14800	Harold Engle	Corporate	United States	Milwaukee	Wisconsin	53209	Central	FUR-FU-10001057	Furniture	Furnishings	Tensor Track Tree Floor Lamp	99.95	14.9925
8934	CA-2017-102134	2017-03-14	3	2017	2017-03-19	3	2017	Standard Class	SP-20545	Sibella Parks	Corporate	United States	Green Bay	Wisconsin	54302	Central	FUR-FU-10003724	Furniture	Furnishings	Westinghouse Clip-On Gooseneck Lamps	16.74	2.5110
